Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,price_change,return_pct,ma_7,ma_14
2023-08-09 04:00:00,180.388417948239,180.448255759748,176.538694820147,177.715560913086,60378500,0.0,0.0,AAPL,-2.672857035153015,-0.0089543915039475,184.96193586077,189.24479130336215
2023-08-10 04:00:00,179.002128920526,180.268751797282,177.127144782686,177.496154785156,54686900,0.0,0.0,AAPL,-1.5059741353699962,-0.0012345915394392,182.44864545549655,188.24959019252228
2023-08-11 04:00:00,177.086708445624,178.384985852389,176.317717263203,177.556076049805,51988100,0.24,0.0,AAPL,0.4693676041810022,0.0003375919028867,180.3756212506976,187.20096697126115
2023-08-14 04:00:00,177.735847110435,179.453585335393,177.07671181136,179.223892211914,43675600,0.0,0.0,AAPL,1.4880451014790026,0.0093931798855544,178.74174717494412,186.2094955444336
2023-08-15 04:00:00,178.644648659543,179.243850083566,176.817054600781,177.216522216797,43622600,0.0,0.0,AAPL,-1.42812644274602,-0.0112003481809417,178.12904139927454,185.01195090157643
2023-08-16 04:00:00,176.896953024507,178.305086290874,176.267777045915,176.337692260742,46964900,0.0,0.0,AAPL,-0.5592607637650246,-0.0049590746114511,177.83816746303015,183.8428181239537
2023-08-17 04:00:00,176.906940555718,177.276448879234,173.251752272341,173.771072387695,66062900,0.0,0.0,AAPL,-3.135868168022995,-0.014555140424838,177.0452815464564,182.30442265101837
2023-08-18 04:00:00,172.073300788604,174.869619760168,171.733751798002,174.26042175293,61114200,0.0,0.0,AAPL,2.187120964325999,0.0028160576930964,176.55169023786272,180.7568130493164
2023-08-21 04:00:00,174.839666643713,175.898269557029,173.51141470421,175.608642578125,46311900,0.0,0.0,AAPL,0.7689759344119977,0.0077368160344897,176.2820456368583,179.36534554617745
2023-08-22 04:00:00,176.827036413906,177.446215791941,176.018104584223,176.996810913086,42084200,0.0,0.0,AAPL,0.1697744991799936,0.0079048975869364,176.20215061732702,178.2888859340123
2023-08-23 04:00:00,178.285128527574,181.311140788815,178.09537606916,180.881698608398,52722800,0.0,0.0,AAPL,2.596570080824023,0.0219489135158468,176.438980102539,177.59036363874156
2023-08-24 04:00:00,180.432282713418,180.861724867653,175.778410422895,176.147933959961,54945800,0.0,0.0,AAPL,-4.28434875345701,-0.0261705008569465,176.28632463727672,177.20768301827565
2023-08-25 04:00:00,177.146622601478,178.914282806589,175.588677561652,178.375,51449600,0.0,0.0,AAPL,1.2283773985220137,0.0126431573165384,176.57736860002782,177.207768031529
2023-08-28 04:00:00,179.853052110157,180.352394260658,178.315084991647,179.952926635742,43820700,0.0,0.0,AAPL,0.0998745255849939,0.0088461198920364,177.46049063546317,177.25288609095975
2023-08-29 04:00:00,179.46356384927,184.656719109065,179.26383003903,183.877746582031,53003900,0.0,0.0,AAPL,4.414182732760992,0.0218102590475428,178.83439418247755,177.69304221017015
2023-08-30 04:00:00,184.696680713955,187.60285574457,184.496946897552,187.403106689453,60813900,0.0,0.0,AAPL,2.706425975498007,0.0191723042779909,180.51931762695295,178.40068163190566
2023-08-31 04:00:00,187.592858682714,188.871173390976,187.233331718595,187.622817993164,60794500,0.0,0.0,AAPL,0.0299593104500104,0.0011723994740122,182.03731863839272,179.11973462785986
2023-09-01 04:00:00,189.240698446429,189.670125392088,188.032283706765,189.210739135742,45732600,0.0,0.0,AAPL,-0.029959310687019,0.0084633690057669,183.22718157087044,179.8330808367047
2023-09-05 04:00:00,188.032279056147,189.730039320853,187.363162402827,189.450408935547,45280000,0.0,0.0,AAPL,1.4181298793999986,0.0012666818009365,185.12753513881128,180.706929888044
2023-09-06 04:00:00,188.152108887259,188.601528996182,181.231234265374,182.669342041016,81755800,0.0,0.0,AAPL,-5.48276684624301,-0.0357933610839446,185.74101257324216,181.159190586635
2023-09-07 04:00:00,174.949511939026,177.975539449557,173.311670263063,177.326385498047,112488800,0.0,0.0,AAPL,2.376873559020993,-0.0292493337046635,185.36579241071428,181.41314152308868
2023-09-08 04:00:00,178.115346377285,180.002859045744,177.556070383283,177.945556640625,65551300,0.0,0.0,AAPL,-0.1697897366599932,0.003491703396756,184.51833670479917,181.67636544363836
2023-09-11 04:00:00,179.833080703181,180.062773814469,177.106661721362,179.124008178711,58953100,0.0,0.0,AAPL,-0.7090725244700025,0.0066225398393395,183.3356083461217,181.9274629865373
2023-09-12 04:00:00,179.253844183489,179.893001503443,174.589990495294,176.06803894043,90370200,0.0,0.0,AAPL,-3.185805243059008,-0.0170606345255074,181.68492562430256,181.86112213134763
2023-09-13 04:00:00,176.277750759188,177.066719847133,173.751080836139,173.98078918457,84267900,0.0,0.0,AAPL,-2.2969615746179954,-0.0118547907298848,179.50921848842083,181.36820002964564
2023-09-14 04:00:00,173.771072848082,175.868316029665,173.351627259508,175.5087890625,60895800,0.0,0.0,AAPL,1.7377162144179863,0.0087825781518269,177.51755850655698,181.32254682268416
2023-09-15 04:00:00,176.247791179413,176.26776913114,173.591302670813,174.779724121094,109205100,0.0,0.0,AAPL,-1.468067058319008,-0.0041540081570864,176.39047023228244,181.06574140276228
2023-09-18 04:00:00,176.247794803109,179.143988314553,175.938205119183,177.73583984375,67257600,0.0,0.0,AAPL,1.4880450406409975,0.0169133790405109,176.44896371024,180.9073780604772
2023-09-19 04:00:00,177.286432723598,179.393657105362,176.896946474775,178.834396362305,51826900,0.0,0.0,AAPL,1.5479636387069888,0.0061808384821022,176.57594081333716,180.54713875906813
2023-09-20 04:00:00,179.024138254652,179.463561775328,175.169216330595,175.25910949707,58436200,0.0,0.0,AAPL,-3.7650287575820016,-0.019992165589844,176.02381243024556,179.67971038818362
2023-09-21 04:00:00,174.320351257482,176.068048819024,173.63125663788,173.701156616211,63047900,0.0,0.0,AAPL,-0.6191946412710081,-0.0088894259780832,175.68568638392858,178.68530600411555
